# newdoc
# newpar
# sent_id = 1
601	приходится	приходиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	596	conj	_	_
602	в	в	ADP	_	_	603	case	_	_
603	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	601	obl	_	_
604	два	два	NUM	_	Case=Nom|Gender=Masc	605	nummod:gov	_	_
605	концерта	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	606	obl	_	_
606	давать	давать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	601	csubj	_	_
607	и	и	CCONJ	_	_	608	cc	_	_
608	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	612	parataxis	_	_
609	бураево	бураево	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	612	nsubj	_	_
610	мияки	мияк	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	609	nmod	_	_
611	там	там	ADV	_	Degree=Pos	612	advmod	_	_
612	чишмы	чишма	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	601	conj	_	_
613	да	да	PART	_	_	621	advmod	_	_
614	с	с	ADP	_	_	615	case	_	_
615	перерывом	перерыв	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	621	obl	_	_
616	в	в	ADP	_	_	618	case	_	_
617	один	один	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	618	nummod:gov	_	_
618	час	час	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	621	obl	_	_
619	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	620	amod	_	_
620	концерт	концерт	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	621	nsubj	_	_
621	начинаем	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	627	advcl	_	_
622	там	там	ADV	_	Degree=Pos	627	advmod	_	_
623	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	627	parataxis	_	_
624	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	627	nsubj	_	_
625	тяжело	тяжело	ADV	_	Degree=Pos	627	advmod	_	_
626	не	не	PART	_	_	627	advmod	_	_
627	тяжело	тяжелый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	635	obl	_	_
628	это/вот	это/вот	PART	_	_	635	advmod	_	_
629	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	630	det	_	_
630	кайф	кайф	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	631	obj	_	_
631	ощутить	ощутить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	628	xcomp	_	_
632	ну	ну	PART	_	_	635	parataxis	_	_
633	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	635	nsubj	_	_
634	не	не	PART	_	_	635	advmod	_	_
635	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	612	xcomp	_	_
636	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	635	obj	_	_
637	когда	когда	SCONJ	_	_	638	mark	_	_
638	ловишь	ловить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	635	advcl	_	_
639	волну	волна	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	638	obj	_	_
640	со	с	ADP	_	_	641	case	_	_
641	зрителем	зритель	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	639	nmod	_	_
642	да	да	CCONJ	_	_	646	cc	_	_
643	вот	вот	PART	_	_	644	advmod	_	_
644	как	как	ADV	_	Degree=Pos	646	obl	_	_
645	они/это	они/это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	648	obj	_	_
646	невозможно	невозможный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	638	obl	_	_
647	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	648	obj	_	_
648	передать	передать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	646	csubj	_	_
649	самый	самый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	650	amod	_	_
650	самый	самый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	651	amod	_	_
651	кайф	кайф	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	675	obj	_	_
652	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	689	obj	_	_
653	вот	вот	PART	_	_	660	advmod	_	_
654	когда	когда	SCONJ	_	_	660	mark	_	_
655	ну	ну	PART	_	_	660	parataxis	_	_
656	пока	пока	ADV	_	Degree=Pos	660	advmod	_	_
657	не	не	PART	_	_	658	advmod	_	_
658	все	весь	DET	_	Case=Nom|Number=Plur	659	det	_	_
659	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	660	nsubj	_	_
660	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	675	advcl	_	_
661	только	только	PART	_	_	662	advmod	_	_
662	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	675	nsubj	_	_
663	потому	потому	ADV	_	Degree=Pos	668	mark	_	_
664	что	что	SCONJ	_	_	663	fixed	_	_
665	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	668	nsubj	_	_
666	прошлый	прошлый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	667	amod	_	_
667	год	год	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	668	obl	_	_
668	зашел	зайти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	675	advcl	_	_
669	в	в	ADP	_	_	670	case	_	_
670	татарстан	татарстать	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	668	obl	_	_
671	впервые	впервые	ADV	_	Degree=Pos	675	advmod	_	_
672	конечно	конечно	ADV	_	Degree=Pos	675	parataxis	_	_
673	э	эра	INTJ	_	_	675	advmod	_	_
674	там	там	ADV	_	Degree=Pos	675	advmod	_	_
675	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	648	xcomp	_	_
676	такого	такой	DET	_	Case=Acc|Gender=Masc|Number=Sing	679	det	_	_
677	очень	очень	ADV	_	Degree=Pos	678	obl	_	_
678	гостеприимный	гостеприимный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	679	amod	_	_
679	регион	регион	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	689	obj	_	_
680	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	689	obj	_	_
681	ну	ну	PART	_	_	682	parataxis	_	_
682	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	688	parataxis	_	_
683	же	же	PART	_	_	682	advmod	_	_
684	в	в	ADP	_	_	685	case	_	_
685	возрасте	возраст	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	688	obl	_	_
686	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	688	nsubj	_	_
687	уже	уже	ADV	_	Degree=Pos	688	advmod	_	_
688	можно	можно	ADV	_	Degree=Pos	675	conj	_	_
689	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	697	csubj	_	_
690	да	да	PART	_	_	697	advmod	_	_
691	солидный	солидный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	692	amod	_	_
692	возраст	возраст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	697	nsubj	_	_
693	уже/в	уже/ть	VERB	_	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	697	advcl	_	_
694	моем	мой	DET	_	Case=Loc|Gender=Masc|Number=Sing	695	det	_	_
695	возрасте	возраст	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	693	obl	_	_
696	уже	уже	ADV	_	Degree=Pos	697	advmod	_	_
697	надо	надо	ADV	_	Degree=Pos	688	advmod	_	_
698	к	к	ADP	_	_	699	case	_	_
699	пенсии	пенсия	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	700	obl	_	_
700	готовиться	готовить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	701	csubj	_	_
701	надо	надо	ADV	_	Degree=Pos	697	advmod	_	_
702	а	а	CCONJ	_	_	707	cc	_	_
703	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	707	nsubj	_	_
704	впервые	впервые	ADV	_	Degree=Pos	707	advmod	_	_
705	вот	вот	PART	_	_	706	advmod	_	_
706	только	только	PART	_	_	707	advmod	_	_
707	вошел	войти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	701	conj	_	_
708	в	в	ADP	_	_	709	case	_	_
709	татарстан/а	татарстан/	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	707	obl	_	_
710	ну	ну	PART	_	_	713	parataxis	_	_
711	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	713	iobj	_	_
712	очень	очень	ADV	_	Degree=Pos	713	advmod	_	_
713	понравилось	понравиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	707	xcomp	_	_
714	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	718	nsubj:pass	_	_
715	там	там	ADV	_	Degree=Pos	718	advmod	_	_
716	охва	охво	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	718	nsubj:pass	_	_
717	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	718	nsubj:pass	_	_
718	полтатарстана	полтатарстать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	707	conj	_	_
719	только	только	PART	_	_	720	advmod	_	_
720	объездили	объездить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	718	xcomp	_	_
721	в	в	ADP	_	_	722	case	_	_
722	казани	казань	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	720	obl	_	_
723	тоже	тоже	PART	_	_	725	advmod	_	_
724	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	725	nsubj	_	_
725	дал	дать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	720	conj	_	_
726	три	три	NUM	_	Animacy=Inan|Case=Acc	727	nummod:gov	_	_
727	концерта	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	725	obl	_	_
728	ос	оса	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	725	ccomp	_	_
729	тож	тоже	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	728	obj	_	_
730	да	да	PART	_	_	737	advmod	_	_
731	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	737	cop	_	_
732	аншлаги/вот	аншлаги/вот	PART	_	_	733	advmod	_	_
733	сейчас	сейчас	ADV	_	Degree=Pos	737	advmod	_	_
734	у	у	ADP	_	_	735	case	_	_
735	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	737	nmod	_	_
736	дополнительный	дополнительный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	737	amod	_	_
737	концерт	концерт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	728	obl	_	_
738	10	10	NUM	_	_	737	nummod	_	_
739	марта	март	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	738	flat	_	_
740	там	там	ADV	_	Degree=Pos	728	advmod	_	_
741	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	728	aux	_	_
742	еще	еще	ADV	_	Degree=Pos	746	advmod	_	_
743	и	и	PART	_	_	744	cc	_	_
744	туда	туда	ADV	_	Degree=Pos	742	conj	_	_
745	тоже	тоже	PART	_	_	746	advmod	_	_
746	зовут	звать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	728	xcomp	_	_
747	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	746	nsubj	_	_
748	воообще	воообще	ADV	_	Degree=Pos	754	advmod	_	_
749	вот	вот	PART	_	_	748	advmod	_	_
750	очень	очень	ADV	_	Degree=Pos	751	advmod	_	_
751	сильно	сильно	ADV	_	Degree=Pos	754	advmod	_	_
752	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	754	nsubj	_	_
753	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	754	obj	_	_
754	просят	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	746	xcomp	_	_
755	и	и	CCONJ	_	_	758	cc	_	_
756	сейчас/вот	сейчас/воть	PART	_	_	757	advmod	_	_
757	сейчас	сейчас	ADV	_	Degree=Pos	758	advmod	_	_
758	полч	полча	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	754	conj	_	_
759	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	760	nummod:gov	_	_
760	месяца	месяц	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	758	obl	_	_
761	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	762	nsubj	_	_
762	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	758	cop	_	_
763	февраль	февраль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	773	obj	_	_
764	март	март	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	767	obj	_	_
765	татарст	татарста	INTJ	_	_	767	advmod	_	_
766	башкирию	башкирия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	765	obj	_	_
767	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	762	xcomp	_	_
768	потому	потому	ADV	_	Degree=Pos	773	mark	_	_
769	что	что	SCONJ	_	_	768	fixed	_	_
770	здесь	здесь	ADV	_	Degree=Pos	773	advmod	_	_
771	мои	мой	DET	_	Case=Nom|Number=Plur	773	det	_	_
772	тоже	тоже	PART	_	_	771	fixed	_	_
773	хотят	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	767	advcl	_	_
774	потому	потому	ADV	_	Degree=Pos	778	mark	_	_
775	что	что	SCONJ	_	_	774	fixed	_	_
776	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	778	det	_	_
777	родный	родный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	778	amod	_	_
778	зритель	зритель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	773	nsubj	_	_
779	здесь	здесь	ADV	_	Degree=Pos	778	advmod	_	_
780	и	и	CCONJ	_	_	786	cc	_	_
781	потом	потом	ADV	_	Degree=Pos	786	advmod	_	_
782	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	786	nsubj	_	_
783	опять	опять	ADV	_	Degree=Pos	786	advmod	_	_
784	в	в	ADP	_	_	785	case	_	_
785	татарстан	татарстан	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	786	obl	_	_
786	выдвигаемся	выдвигаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	779	conj	_	_
787	ну	ну	PART	_	_	789	discourse	_	_
788	ульяновская	ульяновский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	789	amod	_	_
789	область	область	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	796	nsubj	_	_
790	ретров	ретр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	789	nmod	_	_
791	град	град	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	790	nmod	_	_
792	там	там	ADV	_	Degree=Pos	796	advmod	_	_
793	очень	очень	ADV	_	Degree=Pos	794	advmod	_	_
794	много	много	ADV	_	Degree=Pos	796	nsubj	_	_
795	регионов	регион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	794	obl	_	_
796	неет	неть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	786	conj	_	_
797	там	там	ADV	_	Degree=Pos	796	advmod	_	_
798	очень	очень	ADV	_	Degree=Pos	799	advmod	_	_
799	много	много	ADV	_	Degree=Pos	804	advmod	_	_
800	где	где	ADV	_	Degree=Pos	799	advmod	_	_
801	наши	наш	DET	_	Case=Acc|Number=Plur	802	det	_	_
802	татары	татарин	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	812	obl	_	_
803	башкиры	башкир	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	804	nsubj	_	_
804	живут	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	796	conj	_	_
805	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	812	obj	_	_
806	нижегородская	нижегородский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	807	amod	_	_
807	область	область	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	812	nsubj	_	_
808	самарская	самарский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	809	amod	_	_
809	область	область	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	812	nsubj	_	_
810	очень	очень	ADV	_	Degree=Pos	811	advmod	_	_
811	много	много	ADV	_	Degree=Pos	812	advmod	_	_
812	там/оказывается	там/оказываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	804	conj	_	_
813	столько	столько	ADV	_	Degree=Pos	817	advmod	_	_
814	всего	все	PART	_	_	813	fixed	_	_
815	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	817	nsubj	_	_
816	не	не	PART	_	_	817	advmod	_	_
817	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	812	parataxis	_	_
818	столько	столько	ADV	_	Degree=Pos	819	nummod:gov	_	_
819	времени	время	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	817	obl	_	_
820	ну	ну	PART	_	_	821	parataxis	_	_
821	дим	дить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	817	conj	_	_
822	буйлары	буйлар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	821	obj	_	_
823	дим	дить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	822	acl	_	_
824	буйлары	буйлар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	823	obj	_	_
825	исларбэз	исларбэз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	843	obj	_	_
826	дим	дить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	843	advcl	_	_
827	буйлары	буйлар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	826	obj	_	_
828	уз/узме	уз/узм	X	_	Foreign=Yes	827	flat:foreign	_	_
829	сары	сар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	826	obj	_	_
830	чэчкэ	чэчкэ	X	_	Foreign=Yes	829	flat:foreign	_	_
831	озмэгез/ну	озмэгез/на	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	843	xcomp	_	_
832	полностью	полностью	ADV	_	Degree=Pos	831	advmod	_	_
833	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	843	nsubj	_	_
834	ее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	843	obl	_	_
835	не	не	PART	_	_	836	advmod	_	_
836	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	843	advcl	_	_
837	честно	честно	ADV	_	Degree=Pos	836	advmod	_	_
838	а	а	CCONJ	_	_	839	cc	_	_
839	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	837	conj	_	_
840	доброе	добрый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	841	amod	_	_
841	утро	утро	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	839	nmod	_	_
842	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	843	obj	_	_
843	зовут	звать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	823	xcomp	_	_
844	земфира	земфир	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	849	obj	_	_
845	гым	гый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	846	amod	_	_
846	буйлары	буйлар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	849	obl	_	_
847	сары	сар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	849	obj	_	_
848	чэээчке	чэээчка	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	847	iobj	_	_
849	узэсыз	узэсыз	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	843	ccomp	_	_
850	дэ	дэ	X	_	Foreign=Yes	849	flat:foreign	_	_
851	уласын	уласын	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	849	nsubj	_	_
852	дим	дить	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	851	appos	_	_
853	буйлары	буйлар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	852	nmod	_	_
854	сары	сар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	853	nmod	_	_
855	чэээчке	чэээчка	ADV	_	Degree=Pos	849	advmod	_	_
856	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	859	nsubj	_	_
857	самая	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	858	amod	_	_
858	любимая	любимый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	859	amod	_	_
859	песня	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	849	nsubj	_	_
860	и	и	CCONJ	_	_	861	cc	_	_
861	хитовая	хитовый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	867	conj	_	_
862	и	и	CCONJ	_	_	864	cc	_	_
863	все	весь	PART	_	_	864	advmod	_	_
864	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	861	conj	_	_
865	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	867	nsubj	_	_
866	просто	просто	PART	_	_	867	advmod	_	_
867	забыла	быть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	859	conj	_	_
868	что	что	PRON	_	Case=Acc	869	obj	_	_
869	звонила	звонить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	872	conj	_	_
870	в	в	ADP	_	_	871	case	_	_
871	студию	студия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	869	obl	_	_
872	положила	класть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	867	xcomp	_	_
873	трубку	трубка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	872	obj	_	_
874	пошла	пойти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	872	conj	_	_
875	петь	петь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	877	xcomp	_	_
876	не	не	PART	_	_	877	advmod	_	_
877	пойду	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	874	xcomp	_	_
878	на	на	ADP	_	_	879	case	_	_
879	работу	работа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	877	obl	_	_
880	пойду	пойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	877	conj	_	_
881	послушаю	послушать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	880	xcomp	_	_
882	диск	диск	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	881	obj	_	_

